CustomerID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125
12347,5.876140654543739,4.828892043258768,-0.49554256607682984,3.093842612997389,-0.6337019122265377,-11.5340854980311,2.161913150845676,7.116797126571505,5.336109880436321,4.4240890222416125,4.63692677317798,2.3166531494805906,12.310851661197708,1.9869907970779916,-11.431419144997417,5.617585488838243,-2.1766712404207484,7.665908801124488,-12.13577499320138,-16.048471745832863,-5.9497970840324585,7.814680630356121,40.516405090055294,-35.57542987682651,-17.557308247166826,6.869687947611745,20.88795188530574,2.297487294429169,-26.156289313209044,-32.58212983541034,7.8838014339558065,12.353973281581625,6.831574823448405,-32.9557250903872,-4.4084255847800575,-17.235243024243996,-11.275285140771578,-14.490191460194536,-2.763643289927636,4.734707906250329,-6.984514622020891,-1.4607544299891195,10.600409809333348,1.2416687827733213,3.0956242333217565,5.3317309078600035,-0.41745009999700367,1.5273528967463743,-6.409487669069244,3.0566462782684822,2.667772034983397,-0.2474340378863178,0.17216628575992493,-2.4144037351154295,-4.78170575457873,-2.092525362135686,4.282449538395682,-5.220901813118663,-3.2934669371756757,0.05689647970221707,-0.6376356683555655,-0.8444206796186491,-2.412338631270264,-0.932911349113592,-1.6943841506768067,-1.0289836054305919,2.10687145467721,-2.8780124069477053,0.5573148645795933,1.7209317828508686,1.1543679826582056,1.725999407457573,-0.5670329209355516,0.2566088964599454,-1.6821590978059782,2.3116956292539887,2.52828086126183,-1.0200938607826364,-1.826816768468313,-1.7820015575475685,1.2506660375498888,0.26807803989989726,-1.7132166689782586,1.675448398753172,-3.594813440087313,0.5247519292120104,-1.8739238611113642,0.6242510957282859,0.23821189808491466,1.119832667620225,-1.8008314870660886,0.6660726264650592,0.23357083613623184,-0.15007772297772684,0.842558649155105,-0.36423485268701566,-0.5734264755697466,-0.062462070005215656,0.6220327833676488,0.03747067530306567,-0.8110158599539757,1.6024197905058235,0.10430727728091256,-0.1533271783594025,-0.25132272803916333,0.410750960512547,-0.485747989818368,-0.1384714539725219,1.202080611501497,0.4140276862653836,0.5654777672635107,-0.655107454819132,1.0730010431060661,-0.057048185299113416,0.24034601800198002,-0.007766349100430015,-0.7791992554594598,0.6133588310004952,-0.3305087486335639,-0.004962452163809531,-0.04569672393240722,0.14816284597856044,-0.06174971437035271,-0.1986118731212678,-0.2690578377217527
12348,-4.219839071437497,1.2261951941888982,-1.881921694619898,-0.17430198324918666,0.8177683434712401,1.1608522986302634,-0.8719608104061953,-0.8468273433934155,0.46011960827506476,0.8543226360733023,-0.40176036789523817,0.9816051187509013,-1.1041977885976568,0.7702262928084352,-0.09270702616514222,-0.31327456474558074,-0.44893838408153136,1.2075429644031412,0.38176424578938367,-0.46890023879689546,0.18372547488572782,0.05417308393011896,0.501489269236609,0.3739747889637434,1.2260694543457287,-0.7718322584904819,-0.2699683433573419,0.8512866610128519,-0.3711273050744391,-0.5780586675769187,1.0103394800638303,-0.5827685867574043,0.9460702157345958,-0.7361829167084962,0.3555595663284891,-0.38527340539827126,-0.2971736486306769,0.39700182567728187,0.15312742267675417,0.33410260722560203,-0.4581123110008948,0.7069958265146814,1.212702336014248,-0.1991476783928845,-0.8616714441782276,-0.06736493253313894,-0.4170005499176053,-1.6140809188016922,-0.3642489038002693,0.45494590285947056,0.3437061363089952,1.3076257352598972,-0.1661978348962429,-0.6429066350142708,0.6817063366125448,1.1817093334957285,-1.8389433725613393,-0.6361228650930828,0.8310106861687633,0.3787532488458974,0.22364514623853668,0.1504477762431813,-0.21544405068621628,-0.07152319227308285,1.9778486263468285,0.11455858068904892,0.5771220058275943,-0.15379004728320414,-1.2861130317234792,0.22502504595305609,-0.5171002692663176,-1.5867292854513684,0.7787062347956696,-0.4099138829142167,1.258516411968956,-1.003770689820839,-0.888862962636339,-0.5307790845575648,-0.27743691080493194,0.03602681710626031,0.1296616603513237,-0.5612062444320228,-0.39490620212406446,-0.6298143911536574,0.3197918422918772,0.23675797750439428,0.14898984125038783,-1.8542453695847763,0.12459063760187408,-0.41659619368063944,-0.7419013827516272,0.20791541918449472,0.994748583670818,-0.15603807994852978,1.087599654706978,0.08140405998643971,0.4134618756799141,1.2870410479613714,1.0029952029654345,-0.6532750864992395,0.7906263527500448,-0.7208981600343325,-0.45752672528569444,-1.7225325319188636,-1.5022348174810085,1.066438592842815,-0.6965652085466429,2.0115648635645544,-0.6023176867259074,-0.7670823573205384,-0.24552794316495294,0.5694522368192437,-0.9332048246829757,1.5564386522971436,-1.1384683824860433,-1.9044347945855655,0.07564426858652717,-0.9558230686297663,1.4096107432007228,0.7243417796799607,0.4649161546680214,1.9077022077647983,-1.4167702557457496,1.121250096261583,-2.946992985398625
12349,-1.260837843765181,2.3878280917572763,-0.07309719697969107,-1.1189029553973466,-0.03454615823780867,-3.7153249689508976,-0.34273833417114763,-0.14900237812490907,-0.7896847072262176,-0.3778832327232373,1.5682100327981179,0.18204781397950956,0.22199664955742526,-0.0504551513998399,3.1798764266819024,-0.5136264669568658,-1.8387263908536498,0.3825497127193001,0.3184971595617067,-0.0057050042726732655,-0.41385010978297004,0.45668811163612194,-0.7891459448279785,1.754878768899371,-1.4828314354529708,0.7521957749538614,-0.9177531792908846,0.7672059673120247,0.48754232657598173,-1.349292989377808,0.2875303853916931,0.6454374439091918,0.07029724104499067,-0.21866928188532964,-0.6675231000925801,-1.5409088511943234,0.7907475565141627,-1.4120949724754688,-0.09294638356251533,-0.9225007196002585,0.07575000279417386,-0.09758045257119564,-0.1621058274505628,0.7043465201013819,1.3979546494168866,-0.25630951073960956,-0.13207076119234656,-0.19396324286486907,0.8443021736465468,1.671131121153793,-3.067520473466764,-1.4215606685923088,-0.3526872910599331,1.2386457690738173,-0.34292638417223315,0.18644145322383918,-0.8225928817339205,0.5569260043481336,-0.35942012017328817,-2.2874410538902463,-0.2093237865897577,0.28909981621361525,0.2816204382205076,-0.0032791757722931865,0.12931560386241883,1.011463015972261,-2.0763799294157175,1.6835406338367236,-1.0290338783097173,-1.3961634402104135,0.3112978586813353,0.7032074904294559,1.0218671558666883,-0.434904207590034,-0.7118834651986106,2.024681340793962,-0.9154718013325498,1.9822389365214512,0.6344407196442217,0.6481869782235926,0.19170199247370606,-1.1098045743011318,1.0526153904223705,-1.1834304063977046,-0.5449847494340475,1.395266982266681,1.571042237076238,-2.6022492987651624,-2.1404871026439096,1.1677801109093557,-2.044468195676141,-2.057936241394953,-2.0184334053059505,-1.9131843351846354,-1.8612161116707842,-0.13817114360410385,-1.0274627952759374,1.8638850011875954,0.08543240524173094,0.3760796827246638,1.9891005833084652,-1.3869374872008808,-1.4509219802366466,2.8766075435636655,-1.1255222443692157,-0.047044806693097935,-2.985382833293685,2.003769804536701,0.9140709463807718,-1.00205723283973,-0.01269134834001065,2.621159642439108,-2.0226457096946753,-0.6265748259282217,0.6580622402369848,4.595644587737788,-4.527503921240476,-2.3707985951642616,-3.396166190354519,-3.4193787288019974,-1.3046165107990377,3.845540515244988,0.807567967390783,-4.652683737276141,2.5946385223988027
12350,-4.929318990276645,-0.7148738655815398,-1.5811185738860343,-0.4697894206558903,-0.11616435029688879,0.6477359202925917,0.11268234238147559,-1.336326768957687,1.5472867859357309,-1.1908303808128629,-0.212845289997791,1.0574213814635818,-0.47458715353541286,0.8568643730856814,-1.305032118131061,0.24309099872037773,0.26937251095509157,1.9541576588414746,-0.2290038717183835,0.5716533692196959,-0.18640773578792338,0.9041854624024207,1.3634797108249979,0.17649329980121076,-0.26188800477612856,-0.16470099624154502,-0.6825271689521052,1.0810785941455372,-0.1531026230039163,-0.39777015351781253,0.24045736385251013,0.6324028831843771,-1.4503789064956116,-0.18196707841455986,-0.3156974816251991,-0.30700029529301515,-1.3604431354095032,-0.004262525402623824,0.5850647538105533,-0.2507725627374709,0.5897360322424684,-0.21634711599474063,0.28330465341061356,0.5141812825913791,-0.5222242383091664,-0.10239104358765892,-1.468632286886136,0.15313016137726929,0.13785286793170162,-0.6688254450605519,-0.7576587949381993,0.17771477299477106,1.3719718183966159,-0.788573064207841,-0.5485351014815139,0.9079922559238641,1.3111624491588183,-0.14740447224986292,-0.43201885020311803,-0.44601770222466597,-1.3320358489106026,-1.2503916589152981,0.14902531413292164,-0.8091383820834538,-0.3710095502536028,-0.5478484064944301,-1.3152720357775554,-0.13853430714372816,-0.7589303585792533,-0.33534504184617664,0.8419448680766721,-0.13907113564702245,-0.06990816292088521,-0.08805935198680438,-1.180333117400712,1.587679872624662,-0.31283390828629815,0.5383191951506398,0.49812006277484133,-0.3792761179764419,-0.14306132423033274,-1.631847025624321,0.2655845982806131,-0.8211091853489779,0.06579301941770492,0.3525530985882688,-0.09897100742725931,-0.23817513325035322,-0.23931217387801162,-0.6162230945030501,0.13591461989062234,0.12847047839193074,-0.32774820561965773,-0.030587735324763318,0.9250318971166077,0.7000858019977246,-0.46980334724594597,-0.4657063399974802,-0.4247012117706419,-0.41383654046996793,-0.4759802270267371,-0.07262857879126262,0.003002566922820144,-0.30679782408966916,0.7460923762205469,-0.09777994676539185,0.009037670031162365,-0.9418282197186613,-0.9720721284688618,0.08945901972841151,-0.5004492623075963,-0.8776880476363885,-0.11530011423787213,-0.9468372162373209,-0.8324068975378777,-1.8698165936915296,-0.46008530477340354,-1.192275428883998,-0.5968115036156528,-0.8086928620792919,0.3738544391988256,-0.28251040588686954,-0.8193613479902192,-1.010051485864528,0.36323151961250705
12352,-2.0531291530767932,2.1107884127537924,0.18484404950869593,0.12837925303374195,0.087133106100578,-1.9434972643966972,2.3834750712510835,0.8982828803882903,-0.6728482625399842,0.0811808256341425,0.8765598787109764,1.0504686037052329,-0.741168948839873,-2.0723373339400966,-0.6384409914266386,0.016934402741057692,0.11652948712502123,0.5747543990991355,-0.0282000653368012,0.10559294676470565,-0.6975835208133472,-0.9127991830140114,-2.3333530923862216,0.5204002132795021,-1.7534507710338654,0.2204037838236442,-1.0655134875639862,-1.80270096943781,-0.9260165468467991,2.0928383074174293,-0.15755250462080145,2.224841271951372,2.247914354694146,-0.5823446142747772,2.4444786855400937,1.3822161273261104,0.1969475642147261,-0.41527785589617433,1.8075027093751432,1.2211620518236872,-0.9468075325723341,-0.8695616005722421,-1.125108145574349,-0.08779595701873237,-0.8806097312494408,-2.23406270656971,-1.615460388553859,-1.4445365352937236,0.9896806671319844,0.3051155831094605,-1.5495186049473244,0.692156788600133,3.4988619648421433,0.4505827189863463,1.3660996085107748,-1.37446890888149,-1.2845773789963142,-0.3662221702780851,0.21263276124081856,-2.0652600225970916,0.48095403296156836,0.23065960563838384,0.9369059859640281,-0.4261687444921415,0.2645815408189345,-0.209251104505594,-0.5614684693091966,-0.6198571589520062,-2.3083894595512953,-1.9609443802729116,-0.627331185283527,-0.2682619119510916,3.0648094909121757,-0.08605504706791219,0.21492463823382468,1.2933742015313414,-0.14752130328009566,2.528921436379551,-3.247447909851349,0.6050108188526131,0.3537335982531853,-0.7853399011460802,2.5089603949497916,0.008841702795079053,-2.3553602886297615,-2.5097938193645093,2.1133153344366824,0.6054765049084279,-5.850829944696075,-1.1723499676525904,-4.3927671277833875,-4.341840659654394,-0.3462386674917969,-1.995073674015505,-6.9385289206056076,-1.3576799384551654,-0.7719508368684637,-5.746568263778671,5.4455344171080196,5.885038717521449,-4.315132656966492,12.602361082433774,-1.2979882969436873,8.605876897874753,0.5451447262450547,19.25603450950664,2.77531809634547,-9.28248459382238,-4.1817157158437475,5.703884027639207,15.600565312164036,-12.005130360740132,6.062908996107685,1.7658979730486737,-0.42333878898397065,1.6959366456377936,8.096258397645615,10.325739466646157,-8.947321033798257,-3.5826894915392797,-2.0782274726634027,3.346192333641096,5.183793174584736,0.9283187993218047,-1.9332352566030586
12353,-6.373810924553531,-0.17442320200302497,-0.6212400843073799,-0.3526930851553711,0.21864316459073518,0.7834999636268393,-0.2513038533562732,-0.15172882585448313,0.6971162349957699,-0.18635976056033352,0.039373550473775436,0.259164516282233,-0.2781120956041993,0.19574187383248487,0.2291302312899042,0.5567911874483957,-0.012597357833554387,0.426686659264613,-0.3400683914895385,0.29288156823484884,0.10440591180216306,0.0634956902842399,-0.353327527232716,0.19450891152661928,0.5202649364011592,-0.10396576414517207,-0.3476837041804174,-0.418922694520891,0.13552990400032683,0.1275636056696259,0.3721143674889785,0.10587646608951137,0.37864511466967876,-0.09490399850250666,0.5620892152178247,-0.5258306074561694,0.10127806845023946,-0.46380961404840026,0.12589113582685596,0.042817558641662416,-0.09118778778294985,-0.1680852214867283,0.3023837808316811,-0.00941744380038703,0.001161746119233549,-0.341675510621942,-0.21689573539381884,-0.04727961945106814,-0.05355121337349442,0.2886663867388044,-0.04578300552964585,-0.08583160678579624,0.3246471965298542,0.19341805671765658,0.08387458824877302,-0.7799634310784841,0.12694973165910067,-0.47222221108591783,-0.5441837391865579,-0.29506686361001655,-0.059757694503543214,0.004172957801004344,0.26434262495062616,-0.35823783367566836,0.07930302033163934,-0.21110419236916392,0.026842650817447616,-0.25458385309399223,-0.4980453074990611,-0.349278757581238,0.18432145243958936,-0.24804539378363868,0.09358461378949141,-0.021784101372476855,-0.17495670896432164,0.5711729867741017,-0.43627727121583343,0.12507121567441049,-0.10748343090685311,0.039846739357483694,-0.2868337341941915,-0.8530146046282434,0.14993163583991445,-0.04270997086503146,-0.15707376418338043,-0.3060519079415832,0.22835501053704493,0.4607675320693104,0.3927518717194467,-0.05811659027719089,0.25875109490275855,-0.04030815530709808,0.04524751938527752,-0.05233881328134278,-0.2484823444758549,0.1623169858115406,-0.33333097840461057,-0.048569896321542294,-0.07542215156903447,-0.1111549601419377,-0.07444350611987208,-0.4653281656585046,-0.08524627404887561,-0.1560436068233613,-0.03914034768624033,-0.734168645305671,-0.18346277139649422,0.12943905382575274,-0.06857311728953176,0.09045713167603978,-0.2996153447021916,0.037943079456032404,0.11780246344947592,0.28836448944664034,-0.5845734941561183,0.14765831736375307,-0.03593468931338528,-0.22012084051474573,-0.0891872610683491,-0.1580369104700718,-0.005959840797293141,0.035205107607322525,-0.13468084685135787,-0.12792485903910727,0.093869803048306
12354,-2.2147642977919197,-1.1609073163851213,-0.33815284332053586,-0.9198572469350206,0.051248132313265846,0.8373416661886287,-1.1133309324101617,-0.9981295036695331,-0.5683472847251355,0.7141471028923924,-0.5326946404836722,-1.8793939073800288,0.8558085195743405,-1.5072379096416468,0.42934858400755793,-2.054005853970619,-0.21169932504503405,0.44974830479075806,0.7072054823576498,0.888086593185132,-0.3301454630156427,-0.9159056568732823,-0.003970506202739078,0.2226609739040864,1.1033342562003816,1.0923369022579312,-0.9755664223220216,0.09988684386449394,-0.6555108066395918,-0.6505347500687779,-0.06161712630000161,-0.4931422992126816,0.09313753403355055,-0.46991828445021566,-0.5383444450872457,2.092918414042932,0.4961386818666421,0.020859919282220075,-0.37601074595423917,0.22201968543931788,0.5544526419075478,-1.0416819636078252,0.2411591285378407,-0.9472934021852206,1.9490164508410697,-1.0860883614131713,0.2837723211943262,-0.39919831994855615,-0.2992354002995545,0.9652652694811983,0.4656037232643208,1.6745395719372806,0.8720706949204465,-0.16693031215126838,-0.1820477868872486,-0.4358370743751158,-0.043508564598611854,-0.10167771225167006,0.5377048010182954,-0.3959418532940837,0.3308142460869067,1.2224992609375378,-1.3650367971215647,-0.13517303549337928,-0.5481552404333957,-0.7155463621385186,-0.4128210821376234,0.05720966962723235,0.06882289116810666,-0.8797950776173551,-0.7131582356142749,0.030099188477237603,0.16258632440085008,-0.153007845074613,-0.0006364431825797738,1.0197623115002699,1.0490594866278107,-0.44568086353749187,0.511308919935571,-0.37078482887628317,-0.3385776042978699,-1.5707315247557234,-0.04394210894993853,-0.3983258971933048,-0.536116840936731,-1.1545570415889987,0.39505290510973434,0.45017579703064803,0.22744471209674189,-0.47788525893949313,1.4482674569297804,0.817882436619291,0.7637236934001886,-1.180922778298255,-0.9822292596248601,0.6985723731536777,0.5368202202299117,-0.8929429408942026,-0.7986681733251572,1.054527255060347,0.13878711506154334,0.28895757360407304,-0.09857024862570195,-0.6360344063907926,-0.6618454990718861,-0.3839702149743559,0.3415495234551459,-0.40522134588600195,0.8302593379808842,-0.3297797594697384,-0.2956851596298825,-0.1066453412268646,-0.2460824293406476,-0.6766483394820465,0.15664679702246498,-0.3345687589547406,-0.47209853508258015,1.0346244115706127,-0.13727657355042894,0.9644191607257016,-0.29849026408746065,-0.19347021685860918,0.15822403620219874,0.8827658782952289,0.09506517660419214
12355,-5.801691109152937,-0.031380023954322676,-0.4998307911380828,0.5976160785462538,-0.1597884766201038,0.8712559681942041,-0.8343176950355232,0.6215988633907009,1.0346421540517607,-0.42964505447151763,0.10530000006078201,0.1457085330569221,0.164773182360407,0.013412165649079353,-0.2554243934880768,0.44552865877411374,-0.04812802710845859,0.6305986966986962,-0.6174415316771447,0.38288717740134437,-0.18726518602491538,0.3201186322368712,0.18242316823700658,-0.2522425930748618,0.2455950276327087,-0.4365175608075318,-0.9234647928873838,0.03582895466522816,-0.1452009920893045,0.512797207268177,-0.3069061459423947,-0.43694727998977617,0.019363823528076012,0.2221465013158209,-0.11373323190148991,-0.4471573400754839,-0.07599473950193203,-0.12194426082326179,0.367732825629569,-0.3802666938089214,0.11093936169169097,0.3838257274857376,0.17936334854217986,-0.768143299634709,0.721170392407789,-0.23090876394905843,-0.2047326499286184,0.3182430649187588,-1.456033938731568,0.7078627008347319,-0.4163985734292097,0.2803513860017738,-0.040988249882563776,-0.08662635552853684,0.029664449571180303,-0.9535743227261104,-0.31609389490306516,-0.25874962099873206,-0.138096997759753,0.8942249675447123,-0.5591635371221544,-0.35371760297912513,0.14712612981963785,-0.085024428172235,0.2858521912557229,-0.8889793200981305,-0.11449290463180738,-0.18702216031435973,0.037958844268231824,-0.11280290928375326,-0.44076471770704334,-0.31469192813384855,-0.01535658527328855,-0.0338511606245839,0.23319537747477004,0.1017290510158625,-0.4717304496310284,-0.07143927547102553,-0.5310862865587168,-0.44541449262859883,0.07897512529221766,-0.8789259612631486,-0.1590648086910348,-0.5868528123752705,-0.3524715691365719,-0.5254700425849593,0.24026174112330775,0.06294718092853596,0.2890038122918113,0.5707775890048419,0.390399545239056,1.0956949788141965,-1.0603342007027337,-0.7458344075365263,0.1976066353966787,-0.9874598458530633,-0.32377087443697217,0.11873431774807501,-0.024491227315973807,-0.7658985406391482,0.34570540480253437,-0.24221771624822178,-0.17106773708988532,-0.37447055713859967,0.69865971110895,-0.9275528057624085,0.09068908427487633,0.089834084654978,-0.9162948293083144,0.5738697449952851,0.6576359362541216,0.9489750711682963,1.7585055261962588,0.6991316158934298,0.08035730502673429,-0.29340721003530307,-0.3012428226480645,-1.8222077621825017,-0.3824578344468797,0.450566867050674,-0.027941634461802235,-0.7760047941357695,0.4662209978713368,1.1438927314275678,-0.18676064670097553
12356,-3.172040613649618,1.1357241867362726,1.1428827946454712,-0.33418560560572846,-1.5168677336653498,1.698923852660762,-1.1836120114416986,0.8656013365694698,0.18431704084972259,0.4177644113611346,0.8348772305586972,1.0786423480584313,-1.1368914094066882,-0.8928588109587386,2.2417528620745344,-0.43954646789005414,-0.475667635684522,1.0277980340852857,1.725590312508752,-0.410344050529918,0.06473735465072411,2.5106874209080545,2.125032474063632,1.8807789723432677,-3.6951646644048823,-1.621153421237476,1.9972277706834056,-3.534216829053491,-0.5981940557850264,-0.45456152065470007,3.7325892407673162,-2.261731604173691,4.559002548247456,0.3849687264895107,0.4928615781859632,-0.8031268581995002,2.3723431884906994,-0.027279214052271277,2.207534158979874,0.830214930832075,-3.0212650602751534,-2.0313621544005804,-0.8609941806057886,1.9921156676322216,-0.47759714296092765,-3.5622290717054956,-1.1607228128052633,-1.0158250673106612,0.8715737987731935,2.3076727378158894,-1.4477416225331803,-0.023436140756105048,-1.7632613398406831,1.1627467809874716,-1.0761593214385377,1.1848633876180736,-1.292508862344757,0.5264776909408356,0.8595360029944984,3.3541105314747255,-0.674343277393553,0.41713565297368754,-1.4829389800433654,-0.18637656599837632,1.1898000808821252,0.2024025156733141,1.9723567008013827,-1.1128717273382522,-1.250843018178219,-0.7035134124137691,-1.2700973873773198,-2.075038674860483,-0.04037320080421852,-0.4773137528538151,1.290260753388655,-0.3443073120208504,-1.0522933700007981,-0.45996865095871087,-0.6930338340273847,-0.406288093934689,-0.1881443971436387,-0.5108957750473607,-0.8615144837119416,-3.0500370750052554,-1.5890285074926793,3.2692616791168767,-0.625510890340857,-0.30022030246048975,-3.0863841341552622,1.4694446157290184,-1.3160884040055199,-0.352094012016076,-0.6342465867530703,-0.11238764938236004,-1.6271026554930899,-3.858696270142368,0.2251791740755415,1.291219507440165,-0.9483085749409697,-0.812515597816472,1.8736043942346103,-2.624224570207589,2.507651154199988,1.6701693638027715,-3.169461462126523,-1.442881236352934,0.5329712784251922,-2.0319271812861754,0.4395031362927169,-2.7886851220415787,0.6192041295071493,3.3196428052678195,-0.9198808092850467,-0.6907886329173558,-2.722463701654011,-0.9804400453339515,4.1813722296262075,0.6838822028490253,1.1397701248474785,-0.07721184256090917,-1.981162187892509,-0.14461118693288666,-2.7090630076621034,-0.8942286703302811,1.6403872065095202
12357,3.2705661182358803,4.655616358872709,-1.0967101450301808,-3.2103684804606467,-5.171245000633899,-3.1772632550088664,1.7525730516792353,1.433647077892011,0.38824818971257424,-8.968873752853058,0.040834619330474976,-2.177553635608247,2.5406654026410633,2.1513662556952835,8.07083607632165,-0.43277791899903423,2.8595638358002655,7.190295271776523,1.8892488374726442,0.7929340943079266,-5.094439552514981,4.442877996686537,2.2752577636774194,6.281383626067127,-2.8823149781439317,0.4536111337582514,-2.837956053638022,-3.5088802568016213,4.074272383411051,4.610280196335031,2.5217340308913254,-2.4018663485910774,2.457545774760624,-0.39633455691163794,6.591339327916987,-12.799378541629439,22.35305481549925,-5.285783520699201,10.185725786678375,3.714010781087825,19.409380636277497,13.579335677366934,6.694186717355735,6.383650961339086,40.889173825697156,-5.632091841377313,7.107620423059887,14.625162365096847,-26.56453660146764,-1.899300500762974,9.609390793072746,-30.22385189955512,7.504952775138746,0.8659656689775034,-0.05481599221648295,2.053230798816848,-0.6819493072765991,-8.134297773338146,3.376015140730379,0.5954581845022237,3.3255801270288896,6.208103705698928,-4.213755932924925,2.7116217459521255,8.622348563243449,15.042172397014289,-3.551729854587827,1.261189696418617,-3.988042950102421,0.5644030281310203,-2.4356538480205163,-2.69361077330072,2.3629402579306538,-2.989612720372565,-7.184387065625358,6.357998516845974,-2.6796781423903386,-1.1202193141914532,3.87883841153889,-3.966860137106453,0.029298124481207558,3.290193834233356,1.3571164836263228,1.0009134983811059,1.7483896792613907,1.6646766408588287,-1.074890450183275,-0.4183082784696357,1.4983117418265715,0.5271196935124361,-2.904905808928498,-0.9672417610994932,-0.4104619659775717,0.9301132129224527,-0.6157293083684146,1.9537042053563154,-0.6423230544250131,-0.6577089390129298,-0.1724587571834299,-0.4747029300440212,1.3553896971784256,1.6326574430179328,0.4175904195785329,-0.16315754185618328,1.0226416087648242,1.4597369102934288,0.6036170420454798,-1.3731245203559561,-1.6248825130583664,-1.792102944722698,-1.5020697811898946,0.8154731480195644,-1.6143491805303947,0.24285754015248875,-1.358701946568815,2.0613398150447173,-1.5468167906525625,0.38264954644558713,-2.7612815565942617,0.32329724721646225,-0.7385798177418167,-0.2971544131257105,0.49962498255683746,0.8762527780614925,1.6074818277770533
